thread_id,customer_tweet_id,customer_author_id,customer_text,brand_tweet_id,brand_text,turn_count,created_at
twcs_apple_01925,114516,141460,@AppleSupport Installed the iPhone software update 11.1.2 on my iPhone 6s and now my phone keeps crashing!,114514,@141460 We want to help! Does is restart to the Apple logo or to a spinning circle? What apps are in use when this happens?,3,Thu Nov 23 20:48:05 +0000 2017
twcs_apple_01926,114520,141461,@AppleSupport @6523 @115817,114519,@141461 We’d like to get you in touch with our Apple Online Store team for further assistance regarding your order. You can reach out to them here: https://t.co/RmFSlCBcIE,2,Thu Nov 23 20:52:39 +0000 2017
twcs_apple_01927,114523,141462,@AppleSupport 3 times I’ve been running and been on to set a PB and 3 times you’re iwatch series 3 has stopped and finished my run early for me. Fuck this piece of shit watch. Fuming!,114522,"@141462 Hi there, glad you reached out about this. We’ll be glad to take a look at why this is happening. Meet us in DM and let us know if this is a GPS or GPS + Cellular model and we’ll go from there. https://t.co/GDrqU22YpT",2,Thu Nov 23 20:38:18 +0000 2017
twcs_apple_01928,114525,141463,"@applesupport since the last update, my Bluetooth will not stay connected in my #VW #iosupdate #iphone #frustrated #applesupport #bluetooth",114524,@141463 Let's get your car and iPhone working together. You'll find steps to work through this issue here: https://t.co/tqjOBvBgl0,2,Thu Nov 23 20:56:42 +0000 2017
twcs_apple_01929,114527,141464,@AppleSupport dear apple! the inability to use the podcast app to its full extend (search new PCs) really is annoying. when will u fix this?,114526,@141464 We'd like to learn more about this behavior. Tell us more about what you're experiencing via DM. We'd love to help lend a hand. https://t.co/GDrqU22YpT,2,Thu Nov 23 20:39:26 +0000 2017
twcs_apple_01930,115982,141827,"@AppleSupport why does my iPhone 5 SE run out of battery life after 6 hours, I’ve only had it for just over 1 year",115980,@141827 Hi. Having great battery life on your iPhone is important. We're here to help. This article provides some great help with maximizing your battery life: https://t.co/bivpdfBNJ6,4,Thu Nov 23 21:32:54 +0000 2017
twcs_apple_01931,115986,141828,@AppleSupport please fix the podcast app. You’ve completely ruined it in IOS 11. Where’s the sleep timer? I can’t find episodes. Total clusterfuck 😱🙈,115984,"@141828 We're here to help! Swipe up to access the sleep timer per this page: https://t.co/bO8AbJKuc3 As for not finding episodes, what do you see in the Library tab?",4,Thu Nov 23 21:31:34 +0000 2017
twcs_apple_01932,115990,141829,@115858 why is this a Siri suggested website? https://t.co/P7SQKqRIpr,115989,@141829 Let's look into this together. Please DM us. https://t.co/GDrqU22YpT,2,Thu Nov 23 21:03:46 +0000 2017
twcs_apple_01933,115992,141830,@AppleSupport bizarre battery problems on iOS 11.1.2. Went out for a short walk. Started at 77%. 30 minutes later never went on my phone; down to 1%! Reset the phone - back up to 71%. I do have an Apple Watch but I don’t think Bluetooth with an Apple Watch draws it down that much,115991,@141830 We'd be happy to look into this with you more in detail. Please reach out to us via DM and we'll get started. https://t.co/GDrqU22YpT,2,Thu Nov 23 21:30:45 +0000 2017
twcs_apple_01934,115994,141831,@AppleSupport how can such messages be blocked in Messages? https://t.co/8Gbh3kCnpV,115993,@141831 Happy to help you. Our website here has information on how to block a single phone number: https://t.co/rYxZGDk3Lz We'd also ask that you tap Report Junk under any message you receive like that looks like this. DM us if you have any questions. https://t.co/GDrqU22YpT,2,Thu Nov 23 21:29:49 +0000 2017
twcs_apple_01935,115996,141832,Is anybody else on iPhone having contacts being deleted? It keeps happening to me. I know I’ve saved several numbers I tried to text. @AppleSupport,115995,@141832 Having access to your saved contacts is important and we'd like to help with that. Has anything with the iPhone changed recently? Accounts added or removed? Please DM us. https://t.co/GDrqU22YpT,2,Thu Nov 23 21:29:49 +0000 2017
twcs_apple_01936,116000,141833,@AppleSupport Trying to open a document I scanned into documents this is the response I get from Acrobat Reader:  The SendMail doesn't know how to talk to my default client.  Please select a different mail application to use. I stopped using Mail -emails took too long to open.,115998,@141833 We'd love to help you out. Is this a PDF document? Do you know which format the document was saved in?,4,Thu Nov 23 21:26:23 +0000 2017
twcs_apple_01937,116005,141834,"@141835 @115858 This last update was utter garbage. Crucified my battery life, made everything wobbly and obnoxious, messed with the touch screen accuracy 👎🏻",116004,@141834  We'd like to help. Please let us know all about the issues you're experiencing. We'd like to look into this further. Please DM us to get started. https://t.co/GDrqU22YpT,4,Thu Nov 23 12:07:54 +0000 2017
twcs_apple_01938,116006,141835,Hey @115858 why has my iPhone deleted most of my contact names or stuck a ‘maybe’ next to people WHO WERE IN MY PHONE JUST FINE BEFORE THE LAST UPDATE WTF. https://t.co/zIK76a3wOK,116007,@141835 We'd like to look into this. Send us a DM to continue. https://t.co/GDrqU22YpT,2,Thu Nov 23 10:01:55 +0000 2017
twcs_apple_01939,116010,141836,"@AppleSupport Hi, I have an iphone 6. Should i upgrade to IOS 11 ?",116009,"@141836 Thanks for reaching out. We always recommend that you upgrade to our latest version of iOS, to get the most current features and security protections. Before upgrading, be sure to make a backup so your information will be safe: https://t.co/4f8hwT5to6",2,Thu Nov 23 21:21:41 +0000 2017
twcs_apple_01940,116012,141837,@AppleSupport In how many years will I have the iPhone X? Because in Europe it’s impossible have it... Good work with your marketing...,116011,@141837 We may be able to help. Where in Europe are you currently located?,2,Thu Nov 23 21:19:53 +0000 2017
twcs_apple_01941,116014,141838,"Anyone knows how to disconnect from iCloud? Last iOS update transferred my files to the iCloud (!). If I try to turn it off, it offers to delete my files from the computer and store them in the iCloud. What the hell is going on, @AppleSupport?",116013,"@141838 Thanks for reaching out. We'd like some details to assist. Are you referring to the files saved on iCkoud Drive? Also, are those files saved locally to your computer? Send us a DM with the details, we'd like to help. https://t.co/GDrqU22YpT",2,Thu Nov 23 21:24:19 +0000 2017
twcs_apple_01942,116016,141839,@AppleSupport hey Apple support a picture of other people just showed up on my pictures. I do not know these people what so ever. And when my phone is rotation is locked it still turns,116015,"@141839 Let's look into this together. DM us which iPhone and iOS version you're experiencing these issues on, and we'll start from there. https://t.co/GDrqU22YpT",2,Thu Nov 23 21:11:15 +0000 2017
twcs_apple_01943,116018,141840,when @115858 does that thing where they erase all of my threads AND contacts without my consent. Real cute. Y'all best have my shit stored on y'all magical ass database or sumn for when I need to extract receipts for science. Got me fucked up.,116017,@141840 Accessing your data is extremely important and we'd like to review this for you. Please DM us with more information and we'll get started. https://t.co/GDrqU22YpT,2,Thu Nov 23 21:23:48 +0000 2017
twcs_apple_01944,116021,141841,Some weird dots on my #iphonex any idea what they are? @AppleSupport https://t.co/fQYYDafNDq,116019,@141841 Let's get this figured out. When did you start seeing these dots? Have you tried cleaning the screen with a microfiber cloth? Please DM us. https://t.co/GDrqU22YpT,3,Thu Nov 23 21:14:49 +0000 2017
twcs_apple_01945,116023,141842,"@115858 seriously iOS 11 is shit, phones so buggy can’t send a message from the dialer screen, crashes non stop Apple you suck dick",116022,@141842 Thanks for reaching out to us. We'd like to help you and look into this further. Please DM us to continue working on this. https://t.co/GDrqU22YpT,2,Thu Nov 23 21:16:27 +0000 2017
twcs_apple_01946,116026,141843,@AppleSupport hello my phone is not good,116024,@141843 We'd like to help. What issue are you running into on your iPhone?,3,Thu Nov 23 21:06:01 +0000 2017
twcs_apple_01947,116028,141844,"Hey @AppleSupport, third MacBook retina display with stain problem. Getting tired of spending time and money to fix it, what do I do???",116027,@141844 We are here to help. DM us your device details and we can take a look at this. https://t.co/GDrqU22YpT,2,Thu Nov 23 21:16:22 +0000 2017
twcs_apple_01948,116030,141845,My phone keeps vibrating but I’m not getting any notifications @AppleSupport,116029,@141845 Thanks for reaching out. We can definitely look into this further with you. Have you restarted your iPhone since you noticed this behavior?,2,Thu Nov 23 21:17:49 +0000 2017
twcs_apple_01949,116032,141846,Is anyone else having lagging issues with the @115858 11.1.2 update? It sucks #iphone,116031,"@141846 Hi there. We'd be glad to help out. Which device do you have? Do you notice this issue on any particular apps, or does it happen on all screens?",2,Thu Nov 23 20:47:13 +0000 2017
twcs_apple_01950,116034,141847,@115858 Ok how TF do I upload a cd to my phone??? this iCloud music library crap screwed everything up! I pay for Apple Music and this is what I get?!?!! Steve jobs would be disappointed NOT USER FRIENDLY AT ALL,116033,@141847 Thanks for reaching out. We're happy to help. Send us a DM to get started. We'll meet you there. https://t.co/GDrqU22YpT,2,Thu Nov 23 21:09:18 +0000 2017
twcs_apple_01951,116037,141848,@AppleSupport  https://t.co/9KrD2oAz5L,116035,@141848 Thanks for reaching out. We'd like some additional details to assist. Which iOS is this occurring on? Let us know and we'll take it from there.,4,Thu Nov 23 21:08:13 +0000 2017
twcs_apple_01952,116041,141446,@115858 My brand new iPhone X won’t connect via bluetooth. Not to ANY of my devices.,116040,@141446 We know it's important to be able to use your new iPhone with your accessories. Let's see if we can things connected for you. What happens when you try connect? Have you ever been able to make a successful Bluetooth connection on your iPhone X?,2,Thu Nov 23 21:06:21 +0000 2017
twcs_apple_01953,116044,141849,"@AppleSupport My Iphone 7+ has screen touch issues when it’s plugged up! And yes, I do have an apple brand charger. Help me bc it’s driving me crazy. Same for my macbook, but my charger isn’t apple brand for the laptop. 😐 help before I die plz.",116042,"@141849 We definitely want you to be able to use your iPhone, and we're glad to lend a hand. To start, what iOS is running under Settings &gt; General &gt; About?",4,Thu Nov 23 21:10:28 +0000 2017
twcs_apple_01954,117948,142157,"@142156 @142155 @AppleSupport Also weird stuff happening with iPhone 7’s since the update. Mysterious temporary screen blackouts, occasional reboots and the phone doesn’t work well with the iPhone 7 Apple Battery Case",117949,"@142157 Let's take a look at this together. When the screen blacks out or reboots, are you using any app in particular, or is it random? When it turns back on, do you see the Apple logo or a spinning gear? Let us know in DM and we'll team up to get these issues resolved. https://t.co/GDrqU22YpT",2,Sat Nov 25 22:06:38 +0000 2017
twcs_apple_01955,117940,142155,"Hi @AppleSupport, could you pls explain why, since I downloaded yr iOS update, my iPhone crashes at 10%,  20%, even 40% battery? Massively inconvenient at best.",117938,@142155 Thanks for reaching out to us. We'd like to work closely with you and get your iPhone working properly. Please join us in DM and we'll get started. https://t.co/GDrqU22YpT,4,Thu Nov 23 21:44:09 +0000 2017
